2,,invalshoeken,niveau van ontsluiting,objectnummer,beelden ontsluiten voor publiek?,inhoudelijke registratie koepel en deelnummers,waardering,,foto-overleg,beelden klaar,staat te ontsluiten beeld op de R-schijf in groot formaat?,naam beeld(en),vervaardiger,toestemming auteursrecht,Attributie,publicatie op cogent (via europeana),publicatie op erfgoedinzicht,opmerkingen,collectiepresentatie?
Marie,,Partage Plus; art nouveau,,1987-0529_3-3,niet-publiek,ok,,,ok,ok,,1987-0529_3-3$1,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-0774,publiek,ok,,,ok,ok,,1987-0774,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-0777_0-2,publiek,ok,,,ok,ok,,1987-0777_0-2$6;1987-0777_0-2$5;1987-0777_0-2$8;1987-0777_2-2$7,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-0777_1-2,niet-publiek,ok,,,ok,ok,,1987-0777_1-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-0777_2-2,niet-publiek,ok,,,ok,ok,,1987-0777_2-2$5;1987-0777_2-2$6,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1121,publiek,ok,,,ok,ok,,1987-1121$9;1987-1121$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1122,publiek,ok,,,ok,ok,,1987-1122$1;1987-1122$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1127_0-2,publiek,ok,,,ok,ok,,1987-1127_0-2;1987-1127_0-2$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1127_1-2,niet-publiek,ok,,,ok,ok,,1987-1127_1-2$1;1987-1127_1-2$2;1987-1127_1-2$5,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1127_2-2,niet-publiek,ok,,,ok,ok,,1987-1127_2-2$1;1987-1127_1-2$2;1987-1127_1-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1132,publiek,ok,,,belichting verbeteren; ok,nummer,,1987-1132$9;1987-1132$1;1987-1132$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1136,publiek,ok,,,ok,ok,,1987-1136$5,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1139,publiek,ok,,,ok,ok,,1987-1139$11;1987-1139$4;1987-1139$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1140,publiek,ok,,,ok,ok,,1987-1140$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1158,publiek,ok,,,ok,ok,,1987-1158$1;1987-1158$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1159,publiek,ok,,,ok,ok,,1987-1159$6;1987-1159$7,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1162,publiek,ok,,,ok,ok,,1987-1162$1;1987-1162$2;1987-1162$6,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1200,publiek,ok,,,ok,ok,,1987-1200$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1201,publiek,ok,,,ok,ok,,1987-1201$1;1987-1201$4,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1202,publiek,ok,,,ok,ok,,1987-1202$1;1987-1202$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1211,publiek,lit. (Baeck en Logghe 2008),,,ok,ok,,1987-1211$1;1987-1211$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1213,publiek,ok,,,ok,ok,,1987-1213$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1217,publiek,lit. (Baeck en Logghe 2008),,,ok,ok,,1987-1217$1;1987-1217$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1224,publiek,beschrijving,,,ok,ok,,1987-1224$1;1987-1224$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1293,publiek,ok,,,ok,ok,,1987-1293$1;1987-1293$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1294,publiek,ok,,,verbeteren; ok,nummer,,1987-1294$7;1987-1294$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1295,publiek,ok,,,ok,ok,,1987-1295$7;1987-1295$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1301,publiek,ok,,,verbeteren; ok,nummer,,1987-1301$1;1987-1301$5,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1303,publiek,ok,,,verbeteren; ok,nummer,,1987-1303$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1305,publiek,ok,,,ok,ok,,1987-1305$4;1987-1305$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1308_0-2,publiek,ok,,,verbeteren; ok,nummer,,1987-1308_0-2$3;1987-1308_0-2$1;1987-1308_0-2$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1308_1-2,niet-publiek,ok,,,verbeteren; ok,nummer,,1987-1308_1-2$6;1987-1308_1-2$1;1987-1308_1-2$2;1987-1308_1-2$3;1987-1308_1-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1308_2-2,niet-publiek,ok,,,verbeteren; ok,nummer,,1987-1308_2-2$6;1987-1308_2-2$1;1987-1308_2-2$2;1987-1308_2-2$3;1987-1308_2-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1309,publiek,ok,,,ok,ok,,1987-1309$7;1987-1309$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1310,publiek,ok,,,verbeteren; ok,nummer,,1987-1310$5,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1311_0-2,publiek,ok,,,verbeteren; ok,nummer,,1987-1311_0-2$2;1987-1311_0-2$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1311_1-2,niet-publiek,ok,,,verbeteren; ok,nummer,,1987-1311_1-2$7;1987-1311_1-2$1;1987-1311_1-2$2;1987-1311_1-2$3;1987-1311_1-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1311_2-2,niet-publiek,ok,,,verbeteren; ok,nummer,,1987-1311_2-2$7;1987-1311_2-2$1;1987-1311_2-2$2;1987-1311_2-2$3;1987-1311_2-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1314,publiek,ok,,,verbeteren; ok,nummer,,1987-1314$1;1987-1314$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1316,publiek,ok,,,verbeteren; ok,nummer,,1987-1316$6;1987-1316$1;1987-1316$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1317,publiek,ok,,,verbeteren; ok,nummer,,1987-1317$5;1987-1317$7,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1328,publiek,signatuur (Helena Van Greuningen?),,,verbeteren; ok,nummer,,1987-1328$5,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1330,publiek,ok,,,verbeteren; ok,nummer,,1987-1330$1;1987-1330$2;1987-1330$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1342,publiek,ok,,,verbeteren; ok,nummer,,1987-1342$1;1987-1342$2;1987-1342$4,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1347,publiek,ok,,,verbeteren; ok,nummer,,1987-1347$6;1987-1347$7;1987-1347$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1353,publiek,ok,,,ok,ok,,1987-1353$4;1987-1353$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1364,publiek,ok,,,ok,ok,,1987-1364,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1370,publiek,ok,,,ok,ok,,1987-1370$1;1987-1370$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1378,publiek,ok,,,ok,ok,,1987-1378$1;1987-1378$4;1987-1378$5,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1380_0-2,publiek,ok,,,verbeteren; ok,nummer,,1987-1380_0-2$2;1987-1380_0-2$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1380_1-2,niet-publiek,ok,,,verbeteren; ok,nummer,,1987-1380_1-2$6;2;1987-1380_1-2$3;1987-1380_1-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1380_2-2,niet-publiek,ok,,,verbeteren; ok,nummer,,1987-1380_2-2$6;1987-1380_2-2$2;1987-1380_2-2$3;1987-1380_2-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1381,publiek,ok,,,verbeteren; ok,nummer,,1987-1381$7;1987-1381$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1383,publiek,ok,,,verbeteren; ok,nummer,,1987-1383$7,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1384,publiek,ok,,,verbeteren; ok,nummer,,1987-1384$9,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1385,publiek,ok,,,ok,ok,,1987-1385$1;1987-1385$2;1987-1385$3,,,,ok 2024-10-01,ok 2024-10-01,,
Marie,,Partage Plus; art nouveau,,1987-1386,publiek,ok,,,ok,ok,,1987-1386$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1389,publiek,ok,,,verbeteren; ok,nummer,,1987-1389$5;1987-1389$6,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1396,publiek,ok,,,verbeteren; ok,nummer,,1987-1396$7;1987-1396$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1405,publiek,ok,,,verbeteren; ok,nummer,,1987-1405$11;1987-1405$7;1987-1405$8,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1410,publiek,ok,,,ok,ok,,1987-1410$1;1987-1410$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1411,publiek,ok,,,ok,ok,,1987-1411$1;1987-1411$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1413,publiek,ok,,,nieuwe foto  ,x,,1987-1413$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1414,publiek,ok,,,verbeteren; ok,nummer,,1987-1414$9;1987-1414$11;1987-1414$12,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1415,publiek,ok,,,verbeteren; ok,nummer,,1987-1415$1;1987-1415$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1418_0-2,publiek,ok,,,belichting; ok,nummer,,1987-1418_0-2$4;1987-1418_0-2$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1418_1-2,niet-publiek,ok,,,belichting; ok,nummer,,1987-1418_1-2$3;1987-1418_1-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1418_2-2,niet-publiek,ok,,,belichting; ok,nummer,,1987-1418_2-2$3;1987-1418_2-2$4,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1987-1420,publiek,ok,,,belichting; ok,nummer,,1987-1420$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1430,publiek,ok,,,belichting; ok,nummer,,1987-1430$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1987-1485,publiek,ok,,,belichting en kleur; ok,nummer,,1987-1485$3,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1988-0012,publiek,ok,,,nieuwe foto  ,x,,,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1988-0014,publiek,ok,,,ok,ok,,1988-0014$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1989-0078_000-103,publiek,,,,ok,ok,,1989-0078_000-103$1,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1989-0078_001-103,niet-publiek,,,,ok,ok,,1989-0078_001-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_002-103,niet-publiek,,,,ok,ok,,1989-0078_002-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_003-103,niet-publiek,,,,ok,ok,,1989-0078_003-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_004-103,niet-publiek,,,,ok,ok,,1989-0078_004-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_005-103,niet-publiek,,,,ok,ok,,1989-0078_005-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_006-103,niet-publiek,,,,ok,ok,,1989-0078_006-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_007-103,niet-publiek,,,,ok,ok,,1989-0078_007-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_008-103,niet-publiek,,,,ok,ok,,1989-0078_008-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_009-103,niet-publiek,,,,ok,ok,,1989-0078_009-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_010-103,niet-publiek,,,,ok,ok,,1989-0078_010-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_011-103,niet-publiek,,,,ok,ok,,1989-0078_011-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_012-103,niet-publiek,,,,ok,ok,,1989-0078_012-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_013-103,niet-publiek,,,,ok,ok,,1989-0078_013-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_014-103,niet-publiek,,,,ok,ok,,1989-0078_014-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_015-103,niet-publiek,,,,ok,ok,,1989-0078_015-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_016-103,niet-publiek,,,,ok,ok,,1989-0078_016-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_017-103,niet-publiek,,,,ok,ok,,1989-0078_017-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_018-103,niet-publiek,,,,ok,ok,,1989-0078_018-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_019-103,niet-publiek,,,,ok,ok,,1989-0078_019-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_020-103,niet-publiek,,,,ok,ok,,1989-0078_020-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_021-103,niet-publiek,,,,ok,ok,,1989-0078_021-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_022-103,niet-publiek,,,,ok,ok,,1989-0078_022-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_023-103,niet-publiek,,,,ok,ok,,1989-0078_023-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_024-103,niet-publiek,,,,ok,ok,,1989-0078_024-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_025-103,niet-publiek,,,,ok,ok,,1989-0078_025-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_026-103,niet-publiek,,,,ok,ok,,1989-0078_026-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_027-103,niet-publiek,,,,ok,ok,,1989-0078_027-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_028-103,niet-publiek,,,,ok,ok,,1989-0078_028-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_029-103,niet-publiek,,,,ok,ok,,1989-0078_029-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_030-103,niet-publiek,,,,ok,ok,,1989-0078_030-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_031-103,niet-publiek,,,,ok,ok,,1989-0078_031-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_032-103,niet-publiek,,,,ok,ok,,1989-0078_032-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_033-103,niet-publiek,,,,ok,ok,,1989-0078_033-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_034-103,niet-publiek,,,,ok,ok,,1989-0078_034-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_035-103,niet-publiek,,,,ok,ok,,1989-0078_035-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_036-103,niet-publiek,,,,ok,ok,,1989-0078_036-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_037-103,niet-publiek,,,,ok,ok,,1989-0078_037-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_038-103,niet-publiek,,,,ok,ok,,1989-0078_038-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_039-103,niet-publiek,,,,ok,ok,,1989-0078_039-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_040-103,niet-publiek,,,,ok,ok,,1989-0078_040-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_041-103,niet-publiek,,,,ok,ok,,1989-0078_041-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_042-103,niet-publiek,,,,ok,ok,,1989-0078_042-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_043-103,niet-publiek,,,,ok,ok,,1989-0078_043-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_044-103,niet-publiek,,,,ok,ok,,1989-0078_044-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_045-103,niet-publiek,,,,ok,ok,,1989-0078_045-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_046-103,niet-publiek,,,,ok,ok,,1989-0078_046-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_047-103,niet-publiek,,,,ok,ok,,1989-0078_047-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_048-103,niet-publiek,,,,ok,ok,,1989-0078_048-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_049-103,niet-publiek,,,,ok,ok,,1989-0078_049-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_050-103,niet-publiek,,,,ok,ok,,1989-0078_050-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_051-103,niet-publiek,,,,ok,ok,,1989-0078_051-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_052-103,niet-publiek,,,,ok,ok,,1989-0078_052-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_053-103,niet-publiek,,,,ok,ok,,1989-0078_053-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_054-103,niet-publiek,,,,ok,ok,,1989-0078_054-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_055-103,niet-publiek,,,,ok,ok,,1989-0078_055-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_056-103,niet-publiek,,,,ok,ok,,1989-0078_056-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_057-103,niet-publiek,,,,ok,ok,,1989-0078_057-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_058-103,niet-publiek,,,,ok,ok,,1989-0078_058-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_059-103,niet-publiek,,,,ok,ok,,1989-0078_059-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_060-103,niet-publiek,,,,ok,ok,,1989-0078_060-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_061-103,niet-publiek,,,,ok,ok,,1989-0078_061-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_062-103,niet-publiek,,,,ok,ok,,1989-0078_062-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_063-103,niet-publiek,,,,ok,ok,,1989-0078_063-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_064-103,niet-publiek,,,,ok,ok,,1989-0078_064-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_065-103,niet-publiek,,,,ok,ok,,1989-0078_065-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_066-103,niet-publiek,,,,ok,ok,,1989-0078_066-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_067-103,niet-publiek,,,,ok,ok,,1989-0078_067-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_068-103,niet-publiek,,,,ok,ok,,1989-0078_068-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_069-103,niet-publiek,,,,ok,ok,,1989-0078_069-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_070-103,niet-publiek,,,,ok,ok,,1989-0078_070-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_071-103,niet-publiek,,,,ok,ok,,1989-0078_071-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_072-103,niet-publiek,,,,ok,ok,,1989-0078_072-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_073-103,niet-publiek,,,,ok,ok,,1989-0078_073-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_074-103,niet-publiek,,,,ok,ok,,1989-0078_074-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_075-103,niet-publiek,,,,ok,ok,,1989-0078_075-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_076-103,niet-publiek,,,,ok,ok,,1989-0078_076-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_077-103,niet-publiek,,,,ok,ok,,1989-0078_077-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_078-103,niet-publiek,,,,ok,ok,,1989-0078_078-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_079-103,niet-publiek,,,,ok,ok,,1989-0078_079-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_080-103,niet-publiek,,,,ok,ok,,1989-0078_080-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_081-103,niet-publiek,,,,ok,ok,,1989-0078_081-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_082-103,niet-publiek,,,,ok,ok,,1989-0078_082-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_083-103,niet-publiek,,,,ok,ok,,1989-0078_083-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_084-103,niet-publiek,,,,ok,ok,,1989-0078_084-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_085-103,niet-publiek,,,,ok,ok,,1989-0078_085-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_086-103,niet-publiek,,,,ok,ok,,1989-0078_086-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_087-103,niet-publiek,,,,ok,ok,,1989-0078_087-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_088-103,niet-publiek,,,,ok,ok,,1989-0078_088-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_089-103,niet-publiek,,,,ok,ok,,1989-0078_089-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_090-103,niet-publiek,,,,ok,ok,,1989-0078_090-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_091-103,niet-publiek,,,,ok,ok,,1989-0078_091-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_092-103,niet-publiek,,,,ok,ok,,1989-0078_092-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_093-103,niet-publiek,,,,ok,ok,,1989-0078_093-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_094-103,niet-publiek,,,,ok,ok,,1989-0078_094-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_095-103,niet-publiek,,,,ok,ok,,1989-0078_095-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_096-103,niet-publiek,,,,ok,ok,,1989-0078_096-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_097-103,niet-publiek,,,,ok,ok,,1989-0078_097-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_098-103,niet-publiek,,,,ok,ok,,1989-0078_098-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_099-103,niet-publiek,,,,ok,ok,,1989-0078_099-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_100-103,niet-publiek,,,,ok,ok,,1989-0078_100-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_101-103,niet-publiek,,,,ok,ok,,1989-0078_101-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_102-103,niet-publiek,,,,ok,ok,,1989-0078_102-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1989-0078_103-103,niet-publiek,,,,ok,ok,,1989-0078_103-103,,,,ok 2023-07-07,nvt,,
Marie,,Partage Plus; art nouveau,,1990-0089,publiek,"vervaardiger, beschrijving",,,belichting; ok,nummer,,1990-0089$$7;1990-0089$1;1990-0089$2,,,,ok,ok,,
Marie,,Partage Plus; art nouveau,,1990-0090,publiek,"toeschrijving aan Finch onzeker (zie adviesvraag 2022-0096, wachten op boek over Finch)",,,belichting; ok,nummer,,1990-0090$7;1990-0090$2,,,,ok,ok,,
